name|link|info|price
Huawei Watch Kids 4 Pro (синий)|https://shop.mts.by//gadgets/kids-smart-watch/huawei-watch-kids-4-pro-blue/||от24руб./мес.от479руб.
Huawei Watch Kids 4 Pro (розовый)|https://shop.mts.by//gadgets/kids-smart-watch/huawei-watch-kids-4-pro-pink/||от24руб./мес.от479руб.
