name|link|info|price
MicroSDHC Mirex 128 GB UHS-I|https://shop.mts.by//accessories/memory/microsdhc-mirex-64-gb-uhs-i/|В комплекте адаптер|от6.73руб./мес.от64.40руб.
MicroSDHC Mirex 32 GB UHS-I|https://shop.mts.by//accessories/memory/memory-card-verbatim-microsdhc-32-gb-uhs-i/|В комплекте адаптер|от2.32руб./мес.от22.20руб.
MicroSDHC Mirex 16 GB UHS-I|https://shop.mts.by//accessories/memory/memory-card-verbatim-microsdhc-16gb-uhs-i/|В комплекте адаптер|от1.39руб./мес.от13.30руб.
MicroSDHC Mirex 64 GB UHS-I|https://shop.mts.by//accessories/memory/memory-card-verbatim-microsdhc-64-gb-uhs-i/|В комплекте адаптер|от3.45руб./мес.от33.00руб.
